Nom Gare;Code Gare;Type jour;Date;Annee;Ligne;Axe;Tranche horaire;Somme de Montants
AUVERS-SUR-OISE;87276543;JOB;2023-11-14;2023;H;H;De 10h à 16h;37
CHAMP-DE-MARS-TOUR-EIFFEL;87393058;SAM;2017-04-22;2017;C;C;Après 20h;1819
AVENUE-DU-PRESIDENT-KENNEDY-MAISON-DE-RADIO-FRANCE;87543207;SAM;2017-04-22;2017;C;C;De 10h à 16h;645
CHAMP-DE-MARS-TOUR-EIFFEL;87393058;SAM;2017-04-22;2017;C;C;De 16h à 20h;3391
AVENUE-DU-PRESIDENT-KENNEDY-MAISON-DE-RADIO-FRANCE;87543207;SAM;2017-04-22;2017;C;C;De 16h à 20h;801
CHAMP-DE-MARS-TOUR-EIFFEL;87393058;SAM;2017-04-22;2017;C;C;De 6h à 10h;900
AVENUE-DU-PRESIDENT-KENNEDY-MAISON-DE-RADIO-FRANCE;87543207;DIM;2017-04-23;2017;C;C;De 6h à 10h;69
CHAMP-DE-MARS-TOUR-EIFFEL;87393058;DIM;2017-04-23;2017;C;C;De 6h à 10h;656
AVENUE-DU-PRESIDENT-KENNEDY-MAISON-DE-RADIO-FRANCE;87543207;JOB;2017-04-25;2017;C;C;De 6h à 10h;663
CHANGIS-SAINT-JEAN;87116509;DIM;2023-09-17;2023;P;P;De 6h à 10h;22
AVENUE-FOCH;87381038;SAM;2017-04-22;2017;C;C;Après 20h;150
CHANGIS-SAINT-JEAN;87116509;JOB;2023-09-19;2023;P;P;De 10h à 16h;79
AVENUE-FOCH;87381038;SAM;2017-04-22;2017;C;C;Avant 6h;5
CHANGIS-SAINT-JEAN;87116509;JOB;2023-09-19;2023;P;P;De 6h à 10h;440
AVENUE-FOCH;87381038;JOB;2017-04-25;2017;C;C;De 16h à 20h;1038
CHANTELOUP-LES-VIGNES;87381475;JOB;2023-11-14;2023;J;J6;De 6h à 10h;719
AVENUE-HENRI-MARTIN;87381046;DIM;2017-04-23;2017;C;C;Après 20h;72
CHANTILLY-GOUVIEUX;87276113;SAM;2024-02-03;2024;D;D;De 6h à 10h;27
AVENUE-HENRI-MARTIN;87381046;JOB;2017-04-25;2017;C;C;Avant 6h;9
CHANTILLY-GOUVIEUX;87276113;JOB;2024-05-03;2024;D;D;De 16h à 20h;19
BAGNEAUX-SUR-LOING;87684191;JOB;2023-11-14;2023;R;R;De 10h à 16h;52
CHAPONVAL;87276162;SAM;2023-11-18;2023;H;H;De 6h à 10h;7
BAILLY;87710780;SAM;2023-10-14;2023;T13;T13;De 10h à 16h;143
CHAPONVAL;87276162;DIM;2023-11-19;2023;H;H;De 10h à 16h;16
BAILLY;87710780;SAM;2023-10-14;2023;T13;T13;De 6h à 10h;34
CHAPONVAL;87276162;DIM;2023-11-19;2023;H;H;De 6h à 10h;7
BAILLY;87710780;JOB;2023-10-19;2023;T13;T13;De 10h à 16h;111
CHAPONVAL;87276162;JOB;2023-11-14;2023;H;H;Après 20h;0
BAILLY;87710780;JOB;2023-10-19;2023;T13;T13;De 16h à 20h;137
CHAPONVAL;87276162;JOB;2023-11-14;2023;H;H;De 10h à 16h;12
BALLANCOURT;87681437;SAM;2024-02-03;2024;D;D;Avant 6h;15
CHAPONVAL;87276162;JOB;2023-11-14;2023;H;H;De 16h à 20h;11
BALLANCOURT;87681437;DIM;2024-03-03;2024;D;D;De 6h à 10h;43
CHAPONVAL;87276162;JOB;2023-11-14;2023;H;H;De 6h à 10h;45
BECON-LES-BRUYERES;87382002;SAM;2023-11-18;2023;L;L2;Après 20h;534
CHARS;87381194;JOB;2023-11-14;2023;J;J6;De 6h à 10h;197
BECON-LES-BRUYERES;87382002;SAM;2023-11-18;2023;L;L2;Avant 6h;16
CHARTRETTES;87682419;SAM;2023-11-18;2023;R;R;Après 20h;7
BECON-LES-BRUYERES;87382002;SAM;2023-11-18;2023;L;L2;De 16h à 20h;1169
CHARTRETTES;87682419;SAM;2023-11-18;2023;R;R;De 10h à 16h;32
BECON-LES-BRUYERES;87382002;SAM;2023-11-18;2023;L;L3;Après 20h;593
CHARTRETTES;87682419;DIM;2023-11-19;2023;R;R;Après 20h;3
BECON-LES-BRUYERES;87382002;SAM;2023-11-18;2023;L;L3;De 10h à 16h;2828
CHARTRETTES;87682419;DIM;2023-11-19;2023;R;R;De 10h à 16h;29
BECON-LES-BRUYERES;87382002;DIM;2023-11-19;2023;L;L3;Après 20h;271
CHARTRETTES;87682419;DIM;2023-11-19;2023;R;R;De 6h à 10h;8
BECON-LES-BRUYERES;87382002;DIM;2023-11-19;2023;L;L3;De 6h à 10h;387
CHATEAU-THIERRY;87116582;SAM;2023-09-16;2023;P;P;De 16h à 20h;190
BECON-LES-BRUYERES;87382002;JOB;2023-11-14;2023;L;L2;De 6h à 10h;3668
CHATEAU-THIERRY;87116582;DIM;2023-09-17;2023;P;P;De 6h à 10h;126
BELLEVUE;87393116;SAM;2023-11-18;2023;N;N;De 10h à 16h;540
CHATELET-LES-HALLES;87758607;DIM;2024-03-03;2024;D;D;De 16h à 20h;12738
BELLEVUE;87393116;JOB;2023-11-14;2023;N;N;De 10h à 16h;570
CHATELET-LES-HALLES;87758607;JOB;2024-05-03;2024;D;D;Avant 6h;258
BELLOY-SAINT-MARTIN;87276550;SAM;2023-11-18;2023;H;H;Avant 6h;5
CHAUMONT-EN-VEXIN;87381228;SAM;2023-11-18;2023;J;J6;De 10h à 16h;29
BELLOY-SAINT-MARTIN;87276550;SAM;2023-11-18;2023;H;H;De 10h à 16h;53
CHAUMONT-EN-VEXIN;87381228;SAM;2023-11-18;2023;J;J6;De 16h à 20h;34
BELLOY-SAINT-MARTIN;87276550;JOB;2023-11-14;2023;H;H;Avant 6h;8
CHAUMONT-EN-VEXIN;87381228;JOB;2023-11-14;2023;J;J6;De 6h à 10h;219
BELLOY-SAINT-MARTIN;87276550;JOB;2023-11-14;2023;H;H;De 10h à 16h;54
CHAVILLE-RIVE-DROITE;87382333;DIM;2023-11-19;2023;L;L2;Après 20h;105
BELLOY-SAINT-MARTIN;87276550;JOB;2023-11-14;2023;H;H;De 6h à 10h;190
CHAVILLE-RIVE-DROITE;87382333;JOB;2016-03-17;2016;U;U;Après 20h;21
BESSANCOURT;87276642;SAM;2023-11-18;2023;H;H;Avant 6h;22
CHAVILLE-RIVE-DROITE;87382333;JOB;2023-11-14;2023;L;L2;Après 20h;152
BESSANCOURT;87276642;SAM;2023-11-18;2023;H;H;De 16h à 20h;167
CHAVILLE-RIVE-GAUCHE;87393207;SAM;2023-11-18;2023;N;N;Avant 6h;17
BESSANCOURT;87276642;JOB;2023-11-14;2023;H;H;De 10h à 16h;298
CHAVILLE-RIVE-GAUCHE;87393207;SAM;2023-11-18;2023;N;N;De 10h à 16h;551
BESSANCOURT;87276642;JOB;2023-11-14;2023;H;H;De 6h à 10h;745
CHAVILLE-RIVE-GAUCHE;87393207;DIM;2023-11-19;2023;N;N;De 10h à 16h;436
BEYNES;87393363;SAM;2023-11-18;2023;N;N;De 6h à 10h;28
CHAVILLE-RIVE-GAUCHE;87393207;DIM;2023-11-19;2023;N;N;De 6h à 10h;102
BEYNES;87393363;DIM;2023-11-19;2023;N;N;Après 20h;9
CHAVILLE-VELIZY;87393173;SAM;2017-04-22;2017;C;C;Après 20h;154
BEYNES;87393363;DIM;2023-11-19;2023;N;N;De 6h à 10h;27
CHAVILLE-VELIZY;87393173;SAM;2017-04-22;2017;C;C;Avant 6h;10
BIBLIOTHEQUE-FRANCOIS-MITTERRAND;87328328;SAM;2017-04-22;2017;C;C;Avant 6h;137
CHAVILLE-VELIZY;87393173;DIM;2017-04-23;2017;C;C;Après 20h;91
BIBLIOTHEQUE-FRANCOIS-MITTERRAND;87328328;SAM;2017-04-22;2017;C;C;De 16h à 20h;9058
CHELLES-GOURNAY;87116111;SAM;2023-11-18;2023;P;P;Avant 6h;113
BIBLIOTHEQUE-FRANCOIS-MITTERRAND;87328328;DIM;2017-04-23;2017;C;C;Après 20h;3759
CHELLES-GOURNAY;87116111;DIM;2022-03-20;2022;E;E;Avant 6h;48
BIBLIOTHEQUE-FRANCOIS-MITTERRAND;87328328;DIM;2017-04-23;2017;C;C;De 10h à 16h;6167
CHELLES-GOURNAY;87116111;JOB;2023-11-14;2023;P;P;Après 20h;335
BIEVRES;87393546;DIM;2017-04-23;2017;C;C;Après 20h;13
CHELLES-GOURNAY;87116111;JOB;2023-11-14;2023;P;P;Avant 6h;246
BIEVRES;87393546;JOB;2017-04-25;2017;C;C;De 16h à 20h;375
CHEMIN-D'ANTONY;87546317;DIM;2017-04-23;2017;C;C;Après 20h;6
BOIGNEVILLE;87684407;SAM;2024-02-03;2024;D;D;De 6h à 10h;3
CHEMIN-D'ANTONY;87546317;DIM;2017-04-23;2017;C;C;Avant 6h;2
BOIGNEVILLE;87684407;DIM;2024-03-03;2024;D;D;De 16h à 20h;11
CHEZY-SUR-MARNE;87116574;SAM;2023-09-16;2023;P;P;Après 20h;8
BOIGNEVILLE;87684407;JOB;2024-02-04;2024;D;D;Après 20h;1
CHILLY-MAZARIN;87393637;SAM;2017-04-22;2017;C;C;Après 20h;98
BOIS-COLOMBES;87381079;JOB;2023-11-14;2023;J;J4;Avant 6h;82
CHILLY-MAZARIN;87393637;SAM;2017-04-22;2017;C;C;De 16h à 20h;182
BOIS-COLOMBES;87381079;JOB;2023-11-14;2023;J;J6;Après 20h;32
CHILLY-MAZARIN;87393637;DIM;2017-04-23;2017;C;C;Après 20h;37
BOIS-LE-ROI;87682203;DIM;2023-11-19;2023;R;R;De 6h à 10h;90
CHILLY-MAZARIN;87393637;DIM;2017-04-23;2017;C;C;Avant 6h;0
BOISSISE-LE-ROI;87682518;DIM;2024-03-03;2024;D;D;De 10h à 16h;23
CHILLY-MAZARIN;87393637;JOB;2017-04-25;2017;C;C;De 10h à 16h;358
BOISSISE-LE-ROI;87682518;JOB;2024-02-04;2024;D;D;De 16h à 20h;35
CHOISY-LE-ROI;87545285;DIM;2017-04-23;2017;C;C;De 10h à 16h;4690
BOISSY-L'AILLERIE;87381152;SAM;2023-11-18;2023;J;J6;De 6h à 10h;43
CHOISY-LE-ROI;87545285;JOB;2017-04-25;2017;C;C;De 10h à 16h;5422
BOISSY-L'AILLERIE;87381152;DIM;2023-11-19;2023;J;J6;De 10h à 16h;89
CLAMART;87391565;SAM;2023-11-18;2023;N;N;De 6h à 10h;357
BOISSY-L'AILLERIE;87381152;JOB;2023-11-14;2023;J;J6;De 16h à 20h;76
CLAMART;87391565;JOB;2023-11-14;2023;N;N;Avant 6h;22
BOISSY-L'AILLERIE;87381152;JOB;2023-11-14;2023;J;J6;De 6h à 10h;247
CLAMART;87391565;JOB;2023-11-14;2023;N;N;De 16h à 20h;999
BONDY;87113407;SAM;2021-11-09;2021;T4;T4;Après 20h;705
CLICHY-LEVALLOIS;87381129;SAM;2023-11-18;2023;L;L2;Avant 6h;27
BONDY;87113407;SAM;2021-11-09;2021;T4;T4;De 16h à 20h;1511
CLICHY-LEVALLOIS;87381129;SAM;2023-11-18;2023;L;L2;De 6h à 10h;496
BONDY;87113407;SAM;2022-03-19;2022;E;E;Après 20h;638
CLICHY-LEVALLOIS;87381129;SAM;2023-11-18;2023;L;L3;Après 20h;689
BONDY;87113407;DIM;2022-03-20;2022;E;E;De 16h à 20h;2009
CLICHY-LEVALLOIS;87381129;DIM;2023-11-19;2023;L;L2;De 6h à 10h;284
BONDY;87113407;DIM;2022-03-20;2022;E;E;De 6h à 10h;1069
CLICHY-LEVALLOIS;87381129;DIM;2023-11-19;2023;L;L3;De 16h à 20h;976
BONDY;87113407;JOB;2021-09-21;2021;T4;T4;Avant 6h;45
CLICHY-LEVALLOIS;87381129;JOB;2023-11-14;2023;L;L3;Avant 6h;69
BONNIERES;87415893;JOB;2021-07-12;2021;J;J5;Avant 6h;70
CLICHY-LEVALLOIS;87381129;JOB;2023-11-14;2023;L;L3;De 10h à 16h;1933
BORAN-SUR-OISE;87276444;SAM;2023-11-18;2023;H;H;Après 20h;1
CLICHY-MONTFERMEIL;87704304;SAM;2021-09-18;2021;T4;T4;Avant 6h;0
BORAN-SUR-OISE;87276444;SAM;2023-11-18;2023;H;H;De 10h à 16h;8
CLICHY-MONTFERMEIL;87704304;DIM;2021-12-09;2021;T4;T4;Après 20h;92
BORAN-SUR-OISE;87276444;SAM;2023-11-18;2023;H;H;De 16h à 20h;8
CLICHY-MONTFERMEIL;87704304;JOB;2021-09-21;2021;T4;T4;De 10h à 16h;421
BORAN-SUR-OISE;87276444;DIM;2023-11-19;2023;H;H;Après 20h;1
CLICHY-MONTFERMEIL;87704304;JOB;2021-09-21;2021;T4;T4;De 6h à 10h;268
BORAN-SUR-OISE;87276444;JOB;2023-11-14;2023;H;H;Après 20h;1
CLICHY-SOUS-BOIS-MAIRIE;87704288;SAM;2021-11-09;2021;T4;T4;Après 20h;91
BORAN-SUR-OISE;87276444;JOB;2023-11-14;2023;H;H;De 16h à 20h;12
CLICHY-SOUS-BOIS-MAIRIE;87704288;SAM;2021-11-09;2021;T4;T4;Avant 6h;8
BORAN-SUR-OISE;87276444;JOB;2023-11-14;2023;H;H;De 6h à 10h;28
CLICHY-SOUS-BOIS-MAIRIE;87704288;DIM;2021-12-09;2021;T4;T4;De 6h à 10h;98
BOUFFEMONT-MOISSELLES;87276485;SAM;2023-11-18;2023;H;H;Avant 6h;21
CLICHY-SOUS-BOIS-MAIRIE;87704288;JOB;2021-09-21;2021;T4;T4;De 6h à 10h;336
BOUGIVAL;87382440;SAM;2023-11-18;2023;L;L2;Après 20h;58
COIGNIERES;87393272;SAM;2023-11-18;2023;N;N;Après 20h;69
BOUGIVAL;87382440;JOB;2023-11-14;2023;L;L2;Avant 6h;8
COIGNIERES;87393272;SAM;2023-11-18;2023;N;N;De 16h à 20h;149
BOULAINVILLIERS;87543181;DIM;2017-04-23;2017;C;C;Après 20h;113
COIGNIERES;87393272;JOB;2023-11-14;2023;N;N;De 16h à 20h;314
BOULAINVILLIERS;87543181;JOB;2017-04-25;2017;C;C;De 10h à 16h;1344
COLOMBES;87381087;SAM;2023-11-18;2023;J;J6;Après 20h;88
BOURAY;87545178;SAM;2017-04-22;2017;C;C;Après 20h;37
COLOMBES;87381087;DIM;2023-11-19;2023;J;J4;Avant 6h;42
BOURAY;87545178;DIM;2017-04-23;2017;C;C;De 10h à 16h;243
COLOMBES;87381087;DIM;2023-11-19;2023;J;J6;Après 20h;26
BOURAY;87545178;DIM;2017-04-23;2017;C;C;De 6h à 10h;48
COLOMBES;87381087;JOB;2023-11-14;2023;J;J6;Après 20h;43
BOURAY;87545178;JOB;2017-04-25;2017;C;C;Après 20h;18
COMBS-LA-VILLE-QUINCY;87682146;SAM;2024-02-03;2024;D;D;De 16h à 20h;657
BOURAY;87545178;JOB;2017-04-25;2017;C;C;De 10h à 16h;251
COMBS-LA-VILLE-QUINCY;87682146;DIM;2024-03-03;2024;D;D;De 6h à 10h;522
BOURRON-MARLOTTE-GREZ;87684118;SAM;2023-11-18;2023;R;R;De 10h à 16h;85
COMBS-LA-VILLE-QUINCY;87682146;JOB;2024-05-03;2024;D;D;Après 20h;398
BOUSSY-SAINT-ANTOINE;87682138;DIM;2024-03-03;2024;D;D;Après 20h;144
COMPANS;87272047;SAM;2023-11-18;2023;K;K;De 16h à 20h;5
BOUSSY-SAINT-ANTOINE;87682138;JOB;2024-05-03;2024;D;D;Après 20h;300
CONFLANS-FIN-D'OISE;87381459;SAM;2023-11-18;2023;J;J6;Avant 6h;10
BOUSSY-SAINT-ANTOINE;87682138;JOB;2024-05-03;2024;D;D;De 16h à 20h;1176
CONFLANS-FIN-D'OISE;87381459;DIM;2022-11-20;2022;A;A;De 10h à 16h;1080
BOUSSY-SAINT-ANTOINE;87682138;JOB;2024-05-03;2024;D;D;De 6h à 10h;2666
CONFLANS-FIN-D'OISE;87381459;DIM;2022-11-20;2022;A;A;De 6h à 10h;395
BOUTIGNY;87681478;JOB;2024-02-04;2024;D;D;De 16h à 20h;51
CONFLANS-FIN-D'OISE;87381459;DIM;2023-11-19;2023;J;J6;Avant 6h;6
BRETIGNY;87545194;DIM;2017-04-23;2017;C;C;De 10h à 16h;1298
CONFLANS-FIN-D'OISE;87381459;JOB;2022-11-22;2022;A;A;De 16h à 20h;444
BRETIGNY;87545194;DIM;2017-04-23;2017;C;C;De 16h à 20h;1042
CONFLANS-FIN-D'OISE;87381459;JOB;2023-11-14;2023;L;L3;De 10h à 16h;171
BREUILLET-BRUYERES-LE-CHATEL;87545483;SAM;2017-04-22;2017;C;C;De 10h à 16h;164
CONFLANS-SAINTE-HONORINE;87381897;SAM;2023-11-18;2023;J;J6;De 10h à 16h;1579
BREUILLET-BRUYERES-LE-CHATEL;87545483;DIM;2017-04-23;2017;C;C;De 16h à 20h;95
CONFLANS-SAINTE-HONORINE;87381897;DIM;2023-11-19;2023;J;J6;De 10h à 16h;1197
BREUILLET-BRUYERES-LE-CHATEL;87545483;DIM;2017-04-23;2017;C;C;De 6h à 10h;31
CONFLANS-SAINTE-HONORINE;87381897;DIM;2023-11-19;2023;J;J6;De 16h à 20h;742
BREUILLET-VILLAGE;87545491;SAM;2017-04-22;2017;C;C;De 10h à 16h;227
CORBEIL-ESSONNES;87681007;SAM;2024-02-03;2024;D;D;Après 20h;1157
BREUILLET-VILLAGE;87545491;SAM;2017-04-22;2017;C;C;De 6h à 10h;102
CORBEIL-ESSONNES;87681007;SAM;2024-02-03;2024;D;D;Avant 6h;226
BREUILLET-VILLAGE;87545491;JOB;2017-04-25;2017;C;C;Avant 6h;33
CORBEIL-ESSONNES;87681007;SAM;2024-02-03;2024;D;D;De 10h à 16h;4821
BREUILLET-VILLAGE;87545491;JOB;2017-04-25;2017;C;C;De 10h à 16h;225
CORBEIL-ESSONNES;87681007;SAM;2024-02-03;2024;D;D;De 16h à 20h;2579
BRUNOY;87682120;DIM;2024-03-03;2024;D;D;Avant 6h;37
CORBEIL-ESSONNES;87681007;JOB;2024-12-03;2024;D;D;De 6h à 10h;1703
BRUNOY;87682120;DIM;2024-03-03;2024;D;D;De 16h à 20h;803
CORMEILLES-EN-PARISIS;87381863;JOB;2023-11-14;2023;J;J6;Après 20h;231
BRUNOY;87682120;JOB;2024-05-03;2024;D;D;Après 20h;215
COUILLY-SAINT-GERMAIN-QUINCY;87116731;JOB;2023-09-19;2023;P;P;Après 20h;6
BRUNOY;87682120;JOB;2024-05-03;2024;D;D;De 16h à 20h;1331
COUILLY-SAINT-GERMAIN-QUINCY;87116731;JOB;2023-09-19;2023;P;P;De 6h à 10h;111
BRUYERES-SUR-OISE;87276451;SAM;2023-11-18;2023;H;H;Après 20h;3
COULOMMIERS;87116301;DIM;2023-11-19;2023;P;P;De 16h à 20h;305
BRUYERES-SUR-OISE;87276451;SAM;2023-11-18;2023;H;H;De 10h à 16h;46
COULOMMIERS;87116301;JOB;2023-11-14;2023;P;P;De 10h à 16h;371
BRUYERES-SUR-OISE;87276451;SAM;2023-11-18;2023;H;H;De 16h à 20h;26
COURBEVOIE;87382200;SAM;2023-11-18;2023;L;L2;Avant 6h;29
BRUYERES-SUR-OISE;87276451;DIM;2023-11-19;2023;H;H;Après 20h;4
COURBEVOIE;87382200;DIM;2023-11-19;2023;L;L2;Avant 6h;16
BRUYERES-SUR-OISE;87276451;DIM;2023-11-19;2023;H;H;De 10h à 16h;26
COURBEVOIE;87382200;JOB;2023-11-14;2023;L;L2;De 10h à 16h;1637
BRUYERES-SUR-OISE;87276451;JOB;2023-11-14;2023;H;H;De 10h à 16h;34
CRECY-LA-CHAPELLE;87116772;SAM;2023-09-16;2023;P;P;De 10h à 16h;81
BUNO-GIRONVILLE;87681510;JOB;2024-02-04;2024;D;D;De 16h à 20h;15
CRECY-LA-CHAPELLE;87116772;DIM;2023-09-17;2023;P;P;Après 20h;12
CAMP-DES-LOGES;87710939;SAM;2023-10-14;2023;T13;T13;De 16h à 20h;101
CRECY-LA-CHAPELLE;87116772;DIM;2023-09-17;2023;P;P;Avant 6h;3
CAMP-DES-LOGES;87710939;DIM;2023-10-15;2023;T13;T13;Après 20h;5
CRECY-LA-CHAPELLE;87116772;JOB;2023-09-19;2023;P;P;Avant 6h;8
CAMP-DES-LOGES;87710939;DIM;2023-10-15;2023;T13;T13;De 16h à 20h;77
CREIL;87276006;SAM;2024-02-03;2024;D;D;De 6h à 10h;94
CERGY-LE-HAUT;87382655;DIM;2022-11-20;2022;A;A;Avant 6h;64
CREIL;87276006;DIM;2023-11-19;2023;H;H;De 6h à 10h;29
CERGY-LE-HAUT;87382655;JOB;2022-11-30;2022;A;A;De 6h à 10h;4358
CREIL;87276006;DIM;2024-03-03;2024;D;D;De 6h à 10h;73
CERGY-LE-HAUT;87382655;JOB;2023-11-14;2023;L;L3;De 10h à 16h;208
CREIL;87276006;JOB;2023-11-14;2023;H;H;De 16h à 20h;171
CERGY-PREFECTURE;87381905;SAM;2022-11-19;2022;A;A;Avant 6h;135
CREPY-EN-VALOIS;87271593;SAM;2023-11-18;2023;K;K;Après 20h;16
CERGY-PREFECTURE;87381905;DIM;2022-11-20;2022;A;A;De 10h à 16h;2648
CREPY-EN-VALOIS;87271593;SAM;2023-11-18;2023;K;K;Avant 6h;24
CERGY-PREFECTURE;87381905;JOB;2023-11-14;2023;L;L3;Après 20h;151
CREPY-EN-VALOIS;87271593;JOB;2023-11-14;2023;K;K;De 6h à 10h;715
CERGY-PREFECTURE;87381905;JOB;2023-11-14;2023;L;L3;De 16h à 20h;2082
CRETEIL-POMPADOUR;87608802;DIM;2024-03-03;2024;D;D;Après 20h;1196
CERGY-SAINT-CHRISTOPHE;87382499;DIM;2022-11-20;2022;A;A;De 10h à 16h;1856
CRETEIL-POMPADOUR;87608802;JOB;2024-05-03;2024;D;D;De 10h à 16h;3220
CERGY-SAINT-CHRISTOPHE;87382499;JOB;2022-11-22;2022;A;A;Après 20h;16
CRETEIL-POMPADOUR;87608802;JOB;2024-05-03;2024;D;D;De 16h à 20h;5218
CERGY-SAINT-CHRISTOPHE;87382499;JOB;2022-11-22;2022;A;A;De 10h à 16h;303
CRETEIL-POMPADOUR;87608802;JOB;2024-05-03;2024;D;D;De 6h à 10h;2959
CERGY-SAINT-CHRISTOPHE;87382499;JOB;2022-11-30;2022;A;A;Avant 6h;392
CROUY-SUR-OURCQ;87116640;DIM;2023-09-17;2023;P;P;De 16h à 20h;58
CERGY-SAINT-CHRISTOPHE;87382499;JOB;2023-11-14;2023;L;L3;De 6h à 10h;1094
CROUY-SUR-OURCQ;87116640;JOB;2023-09-19;2023;P;P;Avant 6h;12
CERNAY;87276063;SAM;2023-11-18;2023;H;H;Après 20h;125
DAMMARTIN-JUILLY-SAINT-MARD;87271536;SAM;2023-11-18;2023;K;K;De 16h à 20h;50
CERNAY;87276063;SAM;2023-11-18;2023;H;H;De 10h à 16h;564
DAMMARTIN-JUILLY-SAINT-MARD;87271536;DIM;2023-11-19;2023;K;K;De 10h à 16h;15
CERNAY;87276063;DIM;2023-11-19;2023;H;H;De 16h à 20h;227
DAMMARTIN-JUILLY-SAINT-MARD;87271536;JOB;2023-11-14;2023;K;K;Avant 6h;37
CERNAY;87276063;JOB;2017-04-25;2017;C;C;De 16h à 20h;617
DAMMARTIN-JUILLY-SAINT-MARD;87271536;JOB;2023-11-14;2023;K;K;De 16h à 20h;127
CERNAY;87276063;JOB;2023-11-14;2023;H;H;De 10h à 16h;466
DEUIL-MONTMAGNY;87276345;DIM;2023-11-19;2023;H;H;Avant 6h;29
CESSON;87682161;SAM;2024-02-03;2024;D;D;Après 20h;113
DEUIL-MONTMAGNY;87276345;JOB;2023-11-14;2023;H;H;De 10h à 16h;1368
CESSON;87682161;DIM;2024-03-03;2024;D;D;De 6h à 10h;165
DOMONT;87276436;SAM;2023-11-18;2023;H;H;Après 20h;169
CESSON;87682161;JOB;2024-05-03;2024;D;D;De 10h à 16h;709
DOMONT;87276436;SAM;2023-11-18;2023;H;H;Avant 6h;50
CESSON;87682161;JOB;2024-05-03;2024;D;D;De 6h à 10h;2321
DOMONT;87276436;JOB;2023-11-14;2023;H;H;De 10h à 16h;1119
CHAMARANDE;87545152;DIM;2017-04-23;2017;C;C;De 16h à 20h;119
DOMONT;87276436;JOB;2023-11-14;2023;H;H;De 6h à 10h;2026
CHAMARANDE;87545152;JOB;2017-04-25;2017;C;C;Après 20h;5
DORDIVES;87684233;DIM;2023-11-19;2023;R;R;De 16h à 20h;54
CHAMARANDE;87545152;JOB;2017-04-25;2017;C;C;De 10h à 16h;69
DORDIVES;87684233;JOB;2023-11-14;2023;R;R;Avant 6h;39
CHAMPAGNE-SUR-OISE;87276519;SAM;2023-11-18;2023;H;H;De 6h à 10h;54
DOURDAN;87545525;SAM;2017-04-22;2017;C;C;Après 20h;59
CHAMPAGNE-SUR-SEINE;87682450;SAM;2023-11-18;2023;R;R;Avant 6h;17
DOURDAN;87545525;SAM;2017-04-22;2017;C;C;Avant 6h;26
CHAMPAGNE-SUR-SEINE;87682450;SAM;2023-11-18;2023;R;R;De 10h à 16h;223
DOURDAN;87545525;SAM;2017-04-22;2017;C;C;De 16h à 20h;176
CHAMPAGNE-SUR-SEINE;87682450;JOB;2023-11-14;2023;R;R;De 6h à 10h;187
DOURDAN;87545525;DIM;2017-04-23;2017;C;C;Après 20h;56
CHAMPBENOIST-POIGNY;87115873;SAM;2023-11-18;2023;P;P;Après 20h;9
DOURDAN;87545525;DIM;2017-04-23;2017;C;C;De 6h à 10h;125
CHAMPBENOIST-POIGNY;87115873;SAM;2023-11-18;2023;P;P;De 16h à 20h;58
DOURDAN;87545525;JOB;2017-04-25;2017;C;C;De 10h à 16h;394
CHAMPBENOIST-POIGNY;87115873;DIM;2023-11-19;2023;P;P;Après 20h;7
DOURDAN-LA-FORET;87540179;DIM;2017-04-23;2017;C;C;De 10h à 16h;0
CHAMPBENOIST-POIGNY;87115873;JOB;2023-11-14;2023;P;P;De 16h à 20h;67
DOURDAN-LA-FORET;87540179;JOB;2017-04-25;2017;C;C;De 10h à 16h;292
CHAMP-DE-COURSES-D'ENGHIEN;87276030;SAM;2023-11-18;2023;H;H;Avant 6h;49
DRANCY;87271403;SAM;2019-03-16;2019;B;B;De 10h à 16h;3610
CHAMP-DE-COURSES-D'ENGHIEN;87276030;DIM;2023-11-19;2023;H;H;De 10h à 16h;676
DRANCY;87271403;SAM;2019-03-16;2019;B;B;De 16h à 20h;1858
CHAMP-DE-COURSES-D'ENGHIEN;87276030;DIM;2023-11-19;2023;H;H;De 16h à 20h;417
DRANCY;87271403;DIM;2019-03-17;2019;B;B;Avant 6h;174
CHAMP-DE-MARS-TOUR-EIFFEL;87393058;SAM;2017-04-22;2017;C;C;Avant 6h;32
DRANCY;87271403;JOB;2023-05-10;2023;B;B;Après 20h;440
CHAMP-DE-MARS-TOUR-EIFFEL;87393058;SAM;2017-04-22;2017;C;C;De 10h à 16h;3318
DREUX;87393488;SAM;2023-11-18;2023;N;N;De 10h à 16h;456
CHAMP-DE-MARS-TOUR-EIFFEL;87393058;DIM;2017-04-23;2017;C;C;Après 20h;1527
DREUX;87393488;SAM;2023-11-18;2023;N;N;De 6h à 10h;342
CHAMP-DE-MARS-TOUR-EIFFEL;87393058;DIM;2017-04-23;2017;C;C;De 10h à 16h;2963
DREUX;87393488;JOB;2023-11-14;2023;N;N;Avant 6h;313
CHAMP-DE-MARS-TOUR-EIFFEL;87393058;JOB;2017-04-25;2017;C;C;De 16h à 20h;7432
DUGNY-LA-COURNEUVE;87697342;DIM;2021-11-21;2021;T11;T11;De 16h à 20h;144
CHANGIS-SAINT-JEAN;87116509;SAM;2023-09-16;2023;P;P;De 10h à 16h;100
